Tweet ID,Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
6635,378053637177475072,Anyone wanna go skinny dipping? #boulderflood,Not labeled,Not labeled,Not related
6650,378071806902407168,"GO=&gt;http://t.co/Says6bwdOX ★RT★FOLLOWME★IFOLLOWYOU✔#boulderflood,#BestRapper,#Remember911,#PutinsFavoriteFlicks,#init http://t.co/AGYCYdTaIX",Not labeled,Not labeled,Not related
6654,378078320690081792,"NEW  F O L L O W E R S=&gt;http://t.co/0CJzDlNh5b   ✔#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#RedEye,S http://t.co/81QZvCKE5c",Not labeled,Not labeled,Not related
6659,378082875687464960,"RT @__yungsavvy: GO=&gt;http://t.co/lAcESTnam4 ★RT★FOLLOW ME★IFOLLOWYOU✔#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#RedEye http…",Not labeled,Not labeled,Not related
6664,378088743527124992,"GO=&gt;http://t.co/Q8TxiJlUWc ♥AND♥RT♥IF♥WANT♥NEW♥FOLLOWERS✔#boulderflood,#BestRapper,#cowx,#initialsofsomeonespecial, http://t.co/tMD9MnLG4B",Not labeled,Not labeled,Not related
6674,378113326342885376,"GET NEW F O L L O WERS? Visit http://t.co/gyDr3CksAf  #boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#musi http://t.co/B0NUdMDayP",Not labeled,Not labeled,Not related
6677,378120104312991744,"GO=&gt;http://t.co/Xvxx1KW39m #boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music, http://t.co/FHOoVObeFy",Not labeled,Not labeled,Not related
6681,378127377240293376,"Visit=&gt;http://t.co/CbecmqI2y4  AND★RT★IF★YOU★WANT★FOLLOWERS★#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx http://t.co/iLZ0Tr5P8G",Not labeled,Not labeled,Not applicable
6684,378129197576642562,"RT &amp; VISIT 4 GAIN FOLLOWERS=&gt;http://t.co/PFVY23FTBV  ★#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#musi http://t.co/za8uubIZAH",Not labeled,Not labeled,Not related
6686,378130057396371456,"I GET 8036 REALL FOLLOWERS! http://t.co/cn38YSxOWS  ✈#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music http://t.co/1tgnsWiOXm",Not labeled,Not labeled,Not related
6689,378133932937445376,"GO=&gt;http://t.co/t4wnarC1fo #boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music, http://t.co/XPpsCjZdvM",Not labeled,Not labeled,Not related
6691,378135161881128960,"RT &amp; VISIT 4 GAIN FOLLOWERS=&gt;http://t.co/aG6g9SCYwu  ★#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#musi http://t.co/BPS31hFNqE",Not labeled,Not labeled,Not related
6692,378135338050260992,"I GET 9524 REALL FOLLOWERS! http://t.co/gCqVdKlSSK  ✈#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music http://t.co/cK3Ubq0KFx",Not labeled,Not labeled,Not related
6693,378137582007496704,#Preachit #lightbulb #patrickstar #patrick #meme  #rain #colorado #boulderflood #itsbad http://t.co/yOtcXNNxB3,Not labeled,Not labeled,Not applicable
6695,378138974520238080,"GO=&gt;http://t.co/RYysuBUj6Y ★RT★FOLLOWME★IFOLLOWYOU✔#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music,T http://t.co/DI8TqUvTTk",Not labeled,Not labeled,Not applicable
6696,378139188421357568,"VISIT=&gt;http://t.co/92jE0nMU6S  ☀RT☀FOR☀NEW☀FOLLOWERS☀✔#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#musi http://t.co/w0rD7CWawk",Not labeled,Not labeled,Not related
6703,378145781846257664,"GO=&gt;http://t.co/iHVoTGrXSl ★RT★FOLLOWME★IFOLLOWYOU✔#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music,T http://t.co/th7lJCSjKF",Not labeled,Not labeled,Not related
6705,378149112123633664,"VISIT=&gt;http://t.co/yicTFXHkpO  ☀RT☀FOR☀NEW☀FOLLOWERS☀✔#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#musi http://t.co/DesHtugB7b",Not labeled,Not labeled,Not related
6707,378149984551448578,"RT @jeffcosheriffco: #COFLOOD hashtags: #BoulderFlood #Waldoflood #CCCF #COWX Any others? When in doubt, turn around, seek higher ground, d…",Not labeled,Not labeled,Not related
6712,378155642667540480,"GO=&gt;http://t.co/3lahYesOET … #boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music, pic.twitter.com/s9CtGiMxdK@weHeartRANZ",Not labeled,Not labeled,Not related
6718,378167080530354176,GET NEW FOLLOWERS&gt;http://t.co/GS8vfflf9S #BestRapper #initialsofsomeonespecial #throwbackthursday #BB15 #boulderflood http://t.co/avkuMM5UVE,Not labeled,Not labeled,Not related
6719,378168267505823744,"GO=&gt;http://t.co/X6hQoSlfVx #boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music, http://t.co/UEiWm3iHip",Not labeled,Not labeled,Not related
6732,378179256620023808,RT @fishnette: Wonderland and Linden. #boulderflood http://t.co/sspr3DviQf,Not labeled,Not labeled,Not related
6738,378183505424814080,"NEW  F O L L O W E R S=&gt;http://t.co/GbtiS7o6HN   ✔#BestRapper,#boulderflood,#initialsofsomeonespecial,#pitmad,#tbt,JK http://t.co/w9XC1XF8f9",Not labeled,Not labeled,Not related
6745,378187288703815680,GET NEW FOLLOWERS&gt;http://t.co/uwnMBnYbnd #BestRapper #initialsofsomeonespecial #throwbackthursday #BB15 #boulderflood http://t.co/GpPY6acl7F,Not labeled,Not labeled,Not related
6746,378188387603070976,"i get 2772 new followers=&gt;&gt;http://t.co/v6oZDe3Rgv  ✔#BestRapper,#boulderflood,#initialsofsomeonespecial,#PitMad,#TomQ http://t.co/yoHi1EYdfD",Not labeled,Not labeled,Not related
6747,378188693791453184,"NEW  F O L L O W E R S=&gt;http://t.co/JEFMRsMqFR   ✔#BestRapper,#boulderflood,#initialsofsomeonespecial,#PitMad,#TomQan http://t.co/Rtvku5IM7H",Not labeled,Not labeled,Not related
6749,378190270837186560,Bike path #boulderflood http://t.co/hNtvLZf4wO,Not labeled,Not labeled,Not related
6751,378191575274094592,"GO=&gt;http://t.co/pFDkyfriYe #BestRapper,#boulderflood,#sharewhatsgood,#TomQandA,#initialsofso http://t.co/YzK1f8vPE2",Not labeled,Not labeled,Not related
6753,378191730450788352,GET NEW FOLLOWERS&gt;http://t.co/v5aiR3eFoj #BestRapper #initialsofsomeonespecial #throwbackthursday #BB15 #boulderflood http://t.co/HCD4RhGGcO,Not labeled,Not labeled,Not related
6755,378193982796201984,GET NEW FOLLOWERS&gt;http://t.co/ddbPaKKcDG #BestRapper #initialsofsomeonespecial #throwbackthursday #BB15 #boulderflood http://t.co/hAkTJuJdkZ,Not labeled,Not labeled,Not related
6756,378194846814437377,"NEW  F O L L O W E R S=&gt;http://t.co/Lo5hkJmYAk   ✔#sharewhatsgood,#BestRapper,#boulderflood,#TomQandA,#initialsofsome http://t.co/FLRo8BQJND",Not labeled,Not labeled,Not related
6757,378195111080771584,"GET NEW F O L L O WERS? Visit http://t.co/AwSRQmFypt  #sharewhatsgood,#BestRapper,#boulderflood,#TomQandA,#initialsof http://t.co/ksF72alGf9",Not labeled,Not labeled,Not related
6761,378196650394521601,10.30am is fatter too early for Woo Girls. No matter how magical North Boulder Lake is. #boulderflood #getbackinsideyouidiots,Not labeled,Not labeled,Not related
6764,378198739153723392,GET NEW FOLLOWERS&gt;http://t.co/K0eY9fgAYb #BestRapper #initialsofsomeonespecial #throwbackthursday #BB15 #boulderflood http://t.co/DAZyXwJ5bs,Not labeled,Not labeled,Not related
6773,378206142070939648,GET NEW FOLLOWERS&gt;http://t.co/FZ5pQM7L5o #BestRapper #initialsofsomeonespecial #throwbackthursday #BB15 #boulderflood http://t.co/PhQQ3yHAdm,Not labeled,Not labeled,Not related
6775,378207530385567744,GET NEW FOLLOWERS&gt;http://t.co/7eFIEn54SY #BestRapper #initialsofsomeonespecial #throwbackthursday #BB15 #boulderflood http://t.co/8ROHNxWH75,Not labeled,Not labeled,Not applicable
6777,378210638364827648,"I GET 1570 REALL FOLLOWERS! http://t.co/7oWDV0bz78  ✈#HarvestFun,#EveryLittleStep,#BestRapper,#boulderflood,#sharewha http://t.co/7XZb4BD0lf",Not labeled,Not labeled,Not related
6780,378211359789293568,"VISIT=&gt;http://t.co/CKAAr3l9iT  ☀RT☀FOR☀NEW☀FOLLOWERS☀✔#HarvestFun,#EveryLittleStep,#BestRapper,#boulderflood,#sharewh http://t.co/S9YVQpgQqj",Not labeled,Not labeled,Not related
6797,378222407594422272,"GO TO http://t.co/MANiHxt0ln  AND★RT★FOR★NEW★FOLLOWERS★✔#BestRapper,#boulderflood,#GoT1Million,#EveryLittleStep,#Harv http://t.co/63wq7W5zJz",Not labeled,Not labeled,Not related
6801,378224391496011776,RT @TimesCall: Railroad trax at Boston and Price in #Longmont under water. Reports of cars floating down Boston. #longmontflood #stvrainflo…,Not labeled,Not labeled,Not related
6803,378226123764547584,RT @jacelarson: #BoulderFlood @ Boulder Creek http://t.co/GtPlHgZxK1,Not labeled,Not labeled,Not applicable
6858,379251903726485504,RT @BestVineViD: iPhone 5S Best Features #coflood | Insidious 2 | #Mayweather | Booty Colorado| Wisconsin | #TheOne  http://t.co/xA7pLLlkbn,Not labeled,Not labeled,Not related
6859,379251995971837954,RT @Plepsa: iPhone 5S Best Features #coflood | Insidious 2 | #Mayweather | Booty Colorado| Wisconsin | #TheOne  http://t.co/MNyXSORf4R,Not labeled,Not labeled,Not related
6860,379251995992788993,RT @Plepsa: iPhone 5S Best Features #coflood | Insidious 2 | #Mayweather | Booty Colorado| Wisconsin | #TheOne  http://t.co/MNyXSORf4R,Not labeled,Not labeled,Not related
6861,379252000166117376,RT @Plepsa: iPhone 5S Best Features #coflood | Insidious 2 | #Mayweather | Booty Colorado| Wisconsin | #TheOne  http://t.co/MNyXSORf4R,Not labeled,Not labeled,Not related
6896,379313027297710080,"General Contractor Serving, #COFlood #Evergreen #Jeffco",Not labeled,Not labeled,Not related
6912,379339841508356096,Floods Transform Colorado's 'Gore-Tex Vortex',Not labeled,Not labeled,Not related
6961,379404760924688385,"RT @jaredpolis: Well, at least we're not being over-run by Herpes infested monkeys #coloradoflood #boulderflood  http://t.co/Bu4a1KyOhm",Not labeled,Not labeled,Not related
6967,379411664765865984,RT @denverpost: FORECAST: More showers for Colorado's Front Range on Monday http://t.co/jCQdMnGJVY via @lynn_bartels #Cowx #coflood,Not labeled,Not labeled,Not related
6992,379457579811762176,"I'll just keep putting off my homework and they'll keep canceling school, right? #procrastination #COflood",Not labeled,Not labeled,Not related
7018,379582796550791169,Getting reports of light rain in #Gunbarrel this morning! It's so light it's not showing up on radar! #9wx #COFlood http://t.co/hTQqgJVSQF,Not labeled,Not labeled,Not related
7025,379609711395356672,"#BlameObama for Colorado floods.  He should have provided more reservoirs, dams, and above-ground pools.",Not labeled,Not labeled,Not related
7055,379676954498064384,"RT @dagmaramach: Until 1 month ago when we moved to the Lair, this chocolate fountain was our living room stairs. #boulderflood http://t.co…",Not labeled,Not labeled,Not related
7098,379773423481679872,In need of temporary office space and net access due to flooding? We have some room to share. http://t.co/HH63La5Hmm #boulderflood,Not labeled,Not labeled,Not related
7100,379777563268481024,"Wore my bitch socks on my walk, a gift from my favorite bitch weswie #boulderflood http://t.co/s2P6OcJT1p",Not labeled,Not labeled,Not related
7112,379797603644215296,#coflood #sterlingflood Sterling CO taken off facebook http://t.co/jVvVqbcP7i,Not labeled,Not labeled,Not related
7115,379803890906304512,RT @Tweetbrk: WHOA: Wile E. Coyote moment.  The Zephyr tracks near Moffat Tunnel suspended in Air. #coflood http://t.co/TgecWDdvIc - @DrBra…,Not labeled,Not labeled,Not related
7124,379830679917191168,Will people understand the value of longterm data? I hate to see @USGS  streamgages being discontinued due 2 lack of funding #coloradoflood,Not labeled,Not labeled,Not related
7198,380110762946985984,RT @KDVR: Building a bridge in #EstesPark. http://t.co/RadAfv1QPz #cowx #coflood http://t.co/Gd7EvAoziP,Not labeled,Not labeled,Not related
7233,380276836409679872,RT @thelumineers: Bid now on this one of a kind SIGNED canvas print of our @RedRocksOnline poster. ALL proceeds go to #Coflood relief: http…,Not labeled,Not labeled,Not related
7244,380351474079125504,Every time I come to this place. Specs1962 #Apple #wreckingball #storm #america #neverforget #boulderflood 😂 https://t.co/jfXMtfUKNK,Not labeled,Not labeled,Not related
7306,380546295296847873,"RT @9NEWS: We have less than 20 minutes left to hit a million!  $908,757 so far.  Call now! #COFloodRelief",Not labeled,Not labeled,Not related
7386,381052384220160000,thinking of everyone in CO RT! @GlutenFreeDee The First Step: Tell Us You Need #GlutenFree Food #COFlood #Celiac #GF http://t.co/dSEBLFEnC3,Not labeled,Not labeled,Not related
7423,381270538343051264,I voted for #PorkGreenChili for #USFoodsNTP in the southwest to support #COFloodRelief. Join me: http://t.co/1xJukTjAoN,Not labeled,Not labeled,Not related
7430,381300431130865664,Honey Badger prolly FLOODING Louisiana with good Colorado weed. Letting them niggas sell dope like sushi.,Not labeled,Not labeled,Not related
7486,381920072471965697,RT @THEPerfectFAITH: #boulderflood #RAINMAN #JayZ #Eminem #Rihanna #Umbrella #FatJoe #Lilwayne #savage #Blackstone #Jamiefox #Thegame http:…,Not labeled,Not labeled,Not related
7562,383058079408857089,@Stana_Katic Can we get some loveballs in Colorado? We need it after all the flooding! Love you! xo,Not labeled,Not labeled,Not related
7564,383083190711103488,RT @DerianOMO: @AndreaCasillas_ @Dattrillnigga97 Angelo caused the Colorado floods. 😂😭😂,Not labeled,Not labeled,Not related
7567,383200174023012353,RT @COWildfireInfo: #COFlood #EstesPark #EstesFlood ESTES PARK NEEDS VOLUNTEERS!  Needed: About 20 volunteers who are able to do any... htt…,Not labeled,Not labeled,Not related
7568,383235414594576384,Oh my GAWD! @katyperry responded to Lakewood H.S. student's lip dub! http://t.co/qSF1jC48ki https://t.co/Fn46iJExZR #GOODNEWS #COflood,Not labeled,Not labeled,Not related
7616,406495271334719488,My car air freshener is better than yours #helicopter #bigkid http://t.co/QWTLwABs8r,Not labeled,Not labeled,Not related
7757,406573549638664192,It just shows you how powerful social media is these days as most news reports are information from twitter #clutha,Not labeled,Not labeled,Not related
7858,406614255354806272,RT @CurlySportsFan: Unbelievable: @Graham_Photo: Never let it be said the #DailyMail let the truth get in the way of a story #clutha http:…,Not labeled,Not labeled,Not related
7990,406725005947314176,#Glasgow Belongs to Us. #Clutha,Not labeled,Not labeled,Not related
8012,406733734290145280,RT @Arthur_Duncan: Donate blood from 930 at 8 Nelson Mandela Place #glasgow #clutha,Not labeled,Not labeled,Not related
8030,406743414760144896,@Telegraph Disgusted #Clutha makes page 7 of @telegraph today. lost sales of gardening books on front page.,Not labeled,Not labeled,Not related
8050,406755687289876481,RT @givebloodscot: #Clutha No session in George Sq. today as social media suggests. Demand for blood is being met. (1 of 2),Not labeled,Not labeled,Not related
8058,406762071003787264,RT @sickipediabot: Breaking news: Scottish independence scrapped due to their air force being wiped out in one helicopter crash.,Not labeled,Not labeled,Not related
8060,406762209449365505,@andy_mcmath @Eurosceptic1 It all seems unimportant today #Clutha,Not labeled,Not labeled,Not related
8141,406826969465380864,RT @judmoo: @realcolinquinn: Incredible that Stranraer captain was on duty as fireman until 8am at #clutha and is now lining up v Clyde. …,Not labeled,Not labeled,Not related
8160,406837887272255488,"RT @_OllieJ: The #Stranraer captain, was on nightshift as a fireman at #Clutha till 8am today and played this afternoon #respect",Not labeled,Not labeled,Not related
8179,406858447742054400,"RT @ITVborder: Firefighter Frank McKeown worked through the night at the helicopter crash in Glasgow, then captained @StranraerFC in the Sc…",Not labeled,Not labeled,Not related
8189,406867520000626688,RT @BroadcastMoose: Player of the day must be Frank Mckeown who capt Stranraer at Clyde after working all night at the helicopter crash as …,Not labeled,Not labeled,Not related
8192,406871198417842176,"RT @TheDrewMcIntyre: A helicopter crashing into a Glasgow bar, WTF!!! On our national day the real saints were those who formed the chain t…",Not labeled,Not labeled,Not applicable
8202,406877116580769792,"@mcguire77 @KTHopkins knowing her propensity for trying to shock, I’m sure she’s loving the attention! #disgrace #Clutha",Not labeled,Not labeled,Not related
8206,406878806906241024,RT @mrjakehumphrey: My #hero of the day...Frank Mckeown who captained Stranraer at Clyde after working till 8am at the #Glasgow helicopter …,Not labeled,Not labeled,Not related
8279,407055978484346881,@orgasmicgomez Search on for helicopter crash victims  @onedirslaytion,Not labeled,Not labeled,Not applicable
8291,407091638457360384,RT @jon_adamson: Sir @chrishoy can I have a RT to ban Katie Hopkins from our TV screens please #Clutha #Glasgow  http://t.co/w96DaFzQYk  Th…,Not labeled,Not labeled,Not related
8321,407163084244258816,Terrible display by hearts fan who shouts done us a favour during minutes silence at tynecastle for helicopter crash #poortaste #coybig,Not labeled,Not labeled,Not related
8326,407183976055320576,"RT @MNJCaudill: 3 people flown by medical helicopter after two-car crash on Ohio 13, south of Bellville. #njnow",Not labeled,Not labeled,Not related
8347,407253660238753792,3 Die in Canadian Coast Guard Helicopter Crash - http://t.co/yOyaZnzFXb http://t.co/agtEVyJrFM,Not labeled,Not labeled,Not related
8353,407276393341681666,A train crash? A police helicopter crashing? It's all going on isn't it,Not labeled,Not labeled,Not related
8355,407280503780560896,#helicopter #day #control #fun http://t.co/YWCSZfJuLy,Not labeled,Not labeled,Not related
8417,407567272547725312,RT @edinburghpaper: Today's @boylecartoon from the Edinburgh Evening News #clutha http://t.co/kFzAZUJbuW,Not labeled,Not labeled,Not related
8418,407569269006671873,Scientists hurt in Antartic crash: A helicopter carrying scientists on a mission in Antarctica crashed more th... http://t.co/B6r9IQqr7f,Not labeled,Not labeled,Not related
8419,407569524867608576,Scientists hurt in Antartic crash: A helicopter carrying scientists on a mission in Antarctica crashed more th... http://t.co/uLerNWzPz0,Not labeled,Not labeled,Not related
8420,407569843647311872,Scientists hurt in Antartic crash: A helicopter carrying scientists on a mission in Antarctica crashed more th... http://t.co/jZDij32OTk,Not labeled,Not labeled,Not related
8421,407569923309711360,Scientists hurt in Antartic crash: A helicopter carrying scientists on a mission in Antarctica crashed more th... http://t.co/2tX74KAMyW,Not labeled,Not labeled,Not related
8457,407767198229606400,#clutha http://t.co/hp6vZFE7aH,Not labeled,Not labeled,Not applicable
8481,407922794333487105,RT @alanmcallister_: #Clutha #Rangers http://t.co/bBLv7HKNt6,Not labeled,Not labeled,Not related
8483,407925587744141312,RT @xSiobhanGray: @polishturnstile Can you please RT? #clutha #glasgow #charity Charity pub football tournament in &amp; around Glasgow! http:/…,Not labeled,Not labeled,Not related
8484,407936308355420161,IHST Global: Leaflet from our partners in Europe – “#Helicopter Off-Airfield Landing Site Operations.” http://t.co/qQXYaeeV5d,Not labeled,Not labeled,Not related
8489,407963344835207170,"RT @ RT @ Police Chase Ends in Crash, Helicopter Called in for Pursuit: After a vehicle driven by a suspect crashed, a... ... policechase...",Not labeled,Not labeled,Not related
8492,407990918210682880,#cloudy #clouds #sky #helicopter #bird #grass #photography #anarawrphotography #iphonephotography #sky… http://t.co/AhEwsUgDWH,Not labeled,Not labeled,Not related
8493,407993036334170113,RT @jamlang22: #Clutha 🙏 http://t.co/YcFEqR5ndD,Not labeled,Not labeled,Not applicable
8499,408271244530683904,@eddireader @JaneyGodley  Both large events ..I'm talking about individuals in smaller incidents who don't get such benefits .#clutha,Not labeled,Not labeled,Not related
8500,408339766850375680,RT @Mad4MIC: @gordonsmart @robsnodgrass7 help get rid of @KTHopkins from The Sun would be a good start #Clutha #katiehopkins http://t.co/I3…,Not labeled,Not labeled,Not related
8503,408668835185967104,#nyc #newyork #helicopter #family http://t.co/P9M8lFYcUu,Not labeled,Not labeled,Not applicable
8504,408671787980165120,#inforgraphic showing how to purchase a #lasvegas #helicopter tour to the #grandcanyon... http://t.co/xVf1jWsxRy,Not labeled,Not labeled,Not related
8508,408751127425847296,Antarctic helicopter crash victims return to Hobart http://t.co/3RPc7BdtLF,Not labeled,Not labeled,Not related
8509,408761923539587074,#medellin #christmas #trip #helicopter Y pa donde nos vamos hoy ps? 😝🎄 @ Centro Comercial Premiun Plaza http://t.co/YBLTCHdzv1,Not labeled,Not labeled,Not related
8510,408820929007865856,Australians injured in Antarctic helicopter crash return to Hobart - Yahoo!7 News http://t.co/r1lvDXYrzw #Hobart,Not labeled,Not labeled,Not related
8513,408949018887462912,RT @robster38: Should #Glasgow #whisky firm @whyteandmackay create a special edition to raise money for #Clutha victims? #CSR,Not labeled,Not labeled,Not related
8519,409033496347561984,RT @MrTimBarrow: Feel immensely proud this week that our country has Glasgow. What a brilliant city and brilliant people. #clutha #Mandela,Not labeled,Not labeled,Not related
8522,409087124739469312,A new dance called the #helicopter https://t.co/WCQa6trFDY,Not labeled,Not labeled,Not related
8528,409309871612641280,"Helen Alfredson Sky Sports Golf , apparently joked as a helicopter passed overhead, that she hoped he was a better pilot than in Glasgow 1/2",Not labeled,Not labeled,Not related
8533,409395544469958656,Antarctic helicopter crash: survivors had luck on side http://t.co/kvtJ1D6Pzm via @smh,Not labeled,Not labeled,Not related
8536,409458740061290497,RT @brendamrodz: #puertorico #helicopter #view #saturdayafternoon #oldsanjuan @PRTourismCo http://t.co/7QsAwXMTPd,Not labeled,Not labeled,Not related
8539,409791142843383809,"RT @Police_Memorial: Rest in peace Captain Traill, Per Ardua ad Astra. @policescotland @RoyalAirForceUK #clutha #pshelicopter http://t.co/Q…",Not labeled,Not labeled,Not related
8547,410233100858564608,Josh McCown came to play!!! #helicopter #MNF,Not labeled,Not labeled,Not related
8548,410356711179173890,RT @jad1888: #clutha  wot about this rat of a landlord. http://t.co/jdehz6QVpN,Not labeled,Not labeled,Not related
8551,410475657429540864,Playing with a helicopter at work! So much fun! #Helicopter #Pilot #PlayTime http://t.co/98OYPAdbVo,Not labeled,Not labeled,Not related
8552,410617995367436288,RT @ANCALERTS: Soliman: Two DSWD staff sustained major injuries in Leyte helicopter crash.,Not labeled,Not labeled,Not related
8555,410799050871418880,Billionaire pilot of helicopter that crashed in Bahamas being sued by widow of attorney who died in crash: http://t.co/u8vAqKxhjg,Not labeled,Not labeled,Not related
8556,410822744511479808,Supermodel's Billionaire Husband Sued Over Fatal Helicopter Crash: Elle Macpherson's billionaire husband Jeffr... http://t.co/7Ef7QcM0YR,Not labeled,Not labeled,Not related
8577,411945547071639552,Petey Pablo -Raise Up &gt;&gt;&gt; #Helicopter,Not labeled,Not labeled,Not related
8578,411964245291831296,Outside the #hangar . Amazing #helicopter . http://t.co/3WfwpvoUUV,Not labeled,Not labeled,Not related
8579,412147947422236672,@Mtee_CheckItout @JenssXD  Really miss our childhood bonding huhuhu.. #Ragnarok #Levelup #Dustpan #HelpHelp #Helicopter #etcccccc,Not labeled,Not labeled,Not related
8580,412259717252415488,RT @Maria: On our way to Courchevel now! Together with today's 3rd place @TinaMaze and also @NLoeseth #helicopter #savingtime http://t.co/p…,Not labeled,Not labeled,Not related
8581,412275571708530688,RT @x_WhosThatGirl: Western cheer! #helicopter #homecoming #cheerleaders  https://t.co/xofGnd8aRU,Not labeled,Not labeled,Not related
8582,412378428642705408,"#Syrian #helicopter #bomb #raids kill 36 in #Aleppo: #monitor http://t.co/4WI6jeJIHG 'BEIRUT (Reuters) - Thirty-six people, nearly half ...'",Not labeled,Not labeled,Not related
8584,412832818545184768,"Three Super Puma victims drowned: Three of the four victims of the Super Puma helicopter crash off Shetland in August drowned, BBC Sc...",Not labeled,Not labeled,Not related
8585,412834139755139072,"Three Super Puma victims drowned: Three of the four victims of the Super Puma helicopter crash off Shetland in August drowned, BBC Sc...",Not labeled,Not labeled,Not related
8587,412931376305160192,#harbourbridge #Sydney #helicopter #operahouse #goodwaytostartyourday #happydays #fun #niceview with… http://t.co/UmoUOFlEIf,Not labeled,Not labeled,Not related
8588,412933108561108992,#helicopter #parachute #drop #sarmaaaan http://t.co/kHFMpUKflA,Not labeled,Not labeled,Not related
8589,412938091364880384,Spent time with brother ! #puzzle #helicopter #plane #potd #instadaily http://t.co/GgdK4NmlNk,Not labeled,Not labeled,Not related
8590,412952578498895872,"RT @cnnbrk: 6 U.S. troops were killed in a helicopter crash in Afghanistan, U.S. defense official says. http://t.co/fuO4HecKWo",Not labeled,Not labeled,Not related
8591,412962212807196672,"RT @cnnbrk: 6 U.S. troops were killed in a helicopter crash in Afghanistan, U.S. defense official says. http://t.co/fuO4HecKWo",Not labeled,Not labeled,Not related
8592,412967266972868608,CNN reporting that 6 U.S. soldiers were killed in a helicopter crash in southern Afghanistan.  Engine failure blamed for crash.,Not labeled,Not labeled,Not related
8593,412967615082926080,"RT @cnnbrk: 6 U.S. troops were killed in a helicopter crash in Afghanistan, U.S. defense official says. http://t.co/fuO4HecKWo",Not labeled,Not labeled,Not related
8594,412970433643040768,"RT @pruittsydnee: Thoughts goes to the 6 US soldiers that were killed in a helicopter crash in southern Afghanistan, and there families.",Not labeled,Not labeled,Not related
8595,412972312707596288,"Six US Servicemen Killed In Helicopter Crash: Six US service members have been killed in a helicopter crash in southern Afghanistan, ...",Not labeled,Not labeled,Not related
8596,412972321112989696,"Six US Servicemen Killed In Helicopter Crash: Six US service members have been killed in a helicopter crash in southern Afghanistan, ...",Not labeled,Not labeled,Not related
8597,412975680755105792,6 U.S. service members were killed in Afghanistan today in a helicopter crash. #free http://t.co/MhnZnGYVLh,Not labeled,Not labeled,Not related
8599,412992269206032384,Six US soldiers killed in Afghan helicopter crash http://t.co/AhUUGrWSPJ  via,Not labeled,Not labeled,Not related
8600,413002738193018880,RT @LCplSwofford: Six US Servicemen were killed in a helicopter crash in Afghanistan today. Please keep them in your thoughts. http://t.co/…,Not labeled,Not labeled,Not related
8601,413003379917332480,6 American Troops Killed in Copter Crash: There is believed to be at least one survivor after a helicopter wen... http://t.co/FC0BeFcYi6,Not labeled,Not labeled,Not related
8602,413006932476055552,"RT @nytimes: 6 American soliders died in a helicopter crash, the largest loss of life for foreign troops in nearly six months http://t.co/G…",Not labeled,Not labeled,Not related
8603,413008106919301120,RT @Goldberg: RIP…...Six US soldiers killed in Afghan helicopter crash   http://t.co/oGKcSHiZuk,Not labeled,Not labeled,Not related
8605,413010497660006401,"RT @nytimes: 6 American soliders died in a helicopter crash, the largest loss of life for foreign troops in nearly six months http://t.co/G…",Not labeled,Not labeled,Not related
8606,413024317870325760,RT @MilitaryyyGirl: Praying for the families enduring the loss of our six US soldiers who died in an Afghanistan helicopter crash today. Th…,Not labeled,Not labeled,Not related
8607,413027983709175808,RT @huntinprincess_: RIP to the six American troops who died in a helicopter crash today 💙❤️🇺🇸,Not labeled,Not labeled,Not related
8608,413035655094992896,RT @MatthewKeysLive: Six U.S. soldiers killed in helicopter crash in Afghanistan - http://t.co/ssgimmsHf2,Not labeled,Not labeled,Not related
8609,413040008770387968,RT @pakistani_news: Six US soldiers killed in Afghan helicopter crash: KABUL: Six US troops from the NATO mission ... http://t.co/d467MM0TJ…,Not labeled,Not labeled,Not related
8610,413040134607872000,RT @huntinprincess_: RIP to the six American troops who died in a helicopter crash today 💙❤️🇺🇸,Not labeled,Not labeled,Not related
8611,413058325295558656,RT @MilitaryyyGirl: Praying for the families enduring the loss of our six US soldiers who died in an Afghanistan helicopter crash today. Th…,Not labeled,Not labeled,Not related
8612,413066067981127681,RT @LaughAtTheLeft: Deepest sympathy to the families of the 6 US soldiers who have lost their lives today in the helicopter crash in Afghan…,Not labeled,Not labeled,Not related
8613,413066994913902592,RT @Southern_Voices: 6 American solider were killed in a helicopter crash in Afghanistan today protecting our freedom. Rest in peace. http:…,Not labeled,Not labeled,Not related
