,Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
540,277618779771510785,@thetrooper_12 Typhoon Bopha returns to Philippines: MANILA  - Heavy rain brought flooding fears in the n... http://t.co/575D0t5r #bnbah,Media,['Advice'],Related and informative
541,277628862861565954,"WEATHER BULLETIN #24 TROPICAL CYCLONE WARNING: TROPICAL DEPRESSION “#PabloPH” (BOPHA)  ISSUED AT 10:00 AM, 09... http://t.co/RSCmucFQ",Media,['Advice'],Related and informative
542,277661855286173696,"RT @abeolandres: #WalangPasok tomorrow, December 10, 2012, as Palace declares National Day of Mourning. #filipinopride",Outsiders,['Advice'],Related and informative
543,277702997193129984,"RT @DZMMTeleRadyo: PAGASA: #PabloPH, isa na lamang low pressure area (LPA) | via Dexter Ganibe",Media,['Advice'],Related and informative
544,277746563416199168,ALELUYA!!! LPA na lang si #PabloPH!!!,Outsiders,['Advice'],Related and informative
545,279071816696360960,RT @NDRRMC_Opcen: NDRRMC Update SitRep No. 26 re Effects of Typhoon PABLO (BOPHA) as of 13 December 2012. 10:00AM. http://t.co/G8MHAWrq,Government,['Advice'],Related and informative
546,279118155354357760,"RT @pcdspo: Situation report on the effects of typhoon Pablo (NDRRMC), December 13, 2012, as of 10 a.m http://t.co/pwv3N0dB | via @govph",Government,['Advice'],Related and informative
547,239464865612300288,RT @NOTIFALCON: Deben evitarse los desplazamientos innecesarios hacia zonas cercanas a la refinería Amuay #ExplosiónAmuay,Media,['Advice'],Related and informative
548,239501519651753985,RT @colominaM: RT@Celeste_Twitt:Me acaban informar directo #Amuay q se les acabo espuma a los bomberos y se volvió ha prender el tanque. ...,Outsiders,['Advice'],Related and informative
549,239544603538231296,Las autoridades trabajarán toda la noche del sábado y la madrugada del domingo hasta solventar la situación en la refinería de Amuay.,Government,['Advice'],Related and informative
550,239739248595587073,Continuará el incendio hasta que sea consumido el producto en su totalidad. #Amuay,Outsiders,['Advice'],Related and informative
551,239943049839513603,"RT @JuanchoPeraza: Imágenes exclusivas de @falconiatv revelan que, ni siquiera en emergencia, los trabajadores de #Amuay usan cascos o i ...",Outsiders,['Advice'],Related and informative
552,389912650068402177,"Southern Philippines hit by 7.4 magnitude earthquake, no threat of Pacific-wide tsunami.",Media,['Advice'],Related and informative
553,389913644131045376,"RT @ABC7: #EARTHQUAKE Quake with prelim mag of 7.2 struck Philippines, 25 miles east-northeast of Tagbilaran, Bohoi; no tsunami warning yet",Media,['Advice'],Related and informative
554,389914239730610176,"Magnitude 7.4 quake hits Philippines, no tsunami threat: SYDNEY (Reuters) - An earthquake with a preliminary m... http://t.co/UTzExxP76A",Media,['Advice'],Related and informative
555,389915464446795776,"RT @NWS_PTWC: NO widespread tsunami hazard for 7.2 magnitude earthquake in Mindanao,  Philippines #tsunami #PTWC http://t.co/lwjSP8Su1p",Media,['Advice'],Related and informative
556,389917091823763456,"USGS M 7.2, 5km E of Balilihan, Philippines: Tuesday, October 15, 2013 00:12:37 UTCTuesday, Octobe... http://t.co/UxYqnxv1b7 #earthquake",Media,['Advice'],Related and informative
557,389917205078753280,"RT @YouScoop: PHOTO: Magnitude 7.2 quake 5KM E of Balilihan, Bohol, Philippines. Please stay safe. http://t.co/S2Dzdyaxm6",Media,['Advice'],Related and informative
558,389923207127392256,"RT @YahooNews: Magnitude 7.4 quake hits Philippines, no tsunami threat: http://t.co/UikcL2p11t",Media,['Advice'],Related and informative
559,389924079555207168,"RT @cnni: A 7.2-magnitude earthquake has struck in the southeastern Philippines, the U.S. Geological Survey says. http://t.co/3jwtWsTrP9",Media,['Advice'],Related and informative
560,389924092130107392,"#earthquake M7.2: Bohol, Philippines http://t.co/mcLjuPxXBX",Media,['Advice'],Related and informative
561,389924276666523650,"RT @abcnews: #Breaking: #Earthquake measuring 7.4 hits southern Philippines, says USGS",Media,['Advice'],Related and informative
562,389926310924914688,#Jackrobinson73 7.2-earthquake hits Philippines http://t.co/g1fzaRGjnp #Jackrobinson73,Outsiders,['Advice'],Related and informative
563,389931587363565570,"7.2-earthquake hits Philippines: A magnitude-7.2 earthquake struck in the southeastern Philippines on Tuesday,... http://t.co/YVFyXT1ltJ",Government,['Advice'],Related and informative
564,389931721556115457,"7.2-earthquake hits Philippines: A magnitude-7.2 earthquake struck in the southeastern Philippines on Tuesday,... http://t.co/ctlNeG4G40",Media,['Advice'],Related and informative
565,389941670466166784,Mayor Rama announced no classes for both private and public schools until tomorrow. #cebu #earthquakePH | via @cebudailynews,Government,['Advice'],Related and informative
566,389942966506500096,Magnitude 7.1 earthquake hits the Philippines! CNN,Media,['Advice'],Related and informative
567,389947907412996096,RT @inquirerdotnet: INFOGRAPHIC: Map locating the epicentre of a 7.1-magnitude quake that hit central Philippines http://t.co/UztvhpRuPq | …,Media,['Advice'],Related and informative
568,389948112904544256,"RT @NewEarthquake: 5.0 earthquake, 2km SSE of Clarin, Philippines. Oct 15 10:42 at epicenter (14m ago, depth 23km). http://t.co/KKMtEbCOWg",Media,['Advice'],Related and informative
569,389955725557891072,RT @BBCNews: Deadly quake strikes Philippines http://t.co/wM5CMa9wvN,Media,['Advice'],Related and informative
570,389958657405747200,"RT @nprnews: Strong Quake Hits Central Philippines, Aftershocks Continue http://t.co/5t8uFWL6qe",Media,['Advice'],Related and informative
571,390003620332068865,RT @cebugovph: #Cebu Coast Guard Station suspends vessels out-bound Cebu due to aftershocks every 20 to 30 minute intervals.,Government,['Advice'],Related and informative
572,390019466408779776,Deadly quake hits Philippines http://t.co/ERb2CjSwzf,Media,['Advice'],Related and informative
573,390030325465616385,7.2 magnitude earthquake hits Philippines http://t.co/Jdvw5JYUXs,Media,['Advice'],Related and informative
574,390090891199008768,"Magnitude 4 5 earthquake hits near Sarangani, Philippines | Watch: http://t.co/bWX93KDyLh",Media,['Advice'],Related and informative
575,390124940587835392,[Earthquake]strikes tourist islands in central Philippines  -Hi_story http://t.co/bd0OObXPw9,Outsiders,['Advice'],Related and informative
576,390188601725964288,"RT @NewEarthquake: 5.1 earthquake, 5km SSW of Calape, Philippines. Oct 15 21:51 at epicenter (49m ago, 15km Tagbilaran, depth 20km). http:/…",Media,['Advice'],Related and informative
577,390215176814723072,Magnitude 7.2 Earthquake Rocks Philippines http://t.co/d1CJHxYE26,Outsiders,['Advice'],Related and informative
578,390297229996457984,"There was an earthquake in the Philippines that was 7.1. To the 77 people who died r.i.p, and those who got hurt i hope you a fast recovery.",Outsiders,['Advice'],Related and informative
579,390297611669757952,"RT @dost_pagasa: THUNDERSTORM ADVISORY No.8 #VPRSD  9:53AM (16OCT'13)    Expect thunderstorm over #Cebu ( Pinamungahan,... http://t.co/CoYo…",Government,['Advice'],Related and informative
580,390321582146867200,"Magnitude 7.2 earthquake hits Philippines, Overflows the Water of Swimming Pool  CCTV | Watch: http://t.co/hjxSyc5f8G",Outsiders,['Advice'],Related and informative
581,390727158747758593,"RT @philredcross: Another shaking. Residents now are starting to stay out of their houses. Short duration from d last one, 15m ago. #Cebu v…",NGOs,['Advice'],Related and informative
582,391818206265868288,"RT @sunstaronline: Mayor Rama: Classes in all levels in private &amp; public schools in #Cebu City will resume on Nov. 4, Monday. #walangpasok …",Media,['Advice'],Related and informative
583,391995818275639298,[DOST-PAGASA] THUNDERSTORM ADVISORY No.9 #VPRSD  11:41PM (20OCT'13)  Expect thunderstorm over #Cebu (Balamaban... http://t.co/LoKHQElQnn,Government,['Advice'],Related and informative
584,392057621320302593,"PAGASA: THUNDERSTORM ADVISORY No.6 #VPRSD 6:35AM (21OCT'13) Thunderstorm affecting over #Bohol (Calape, San Isid... http://t.co/QIBf1OjAIY",Government,['Advice'],Related and informative
585,392163317806272512,"PAGASA: THUNDERSTORM ADVISORY No.11 #VPRSD 1:30PM (21OCT'13) Expect thunderstorm over #Bohol(Dagohoy, Pilar) an... http://t.co/pcKKJI02x1",Government,['Advice'],Related and informative
586,392201997681577984,"EarthQuake Update: M 4.7 - 283km SSW of Maitum, Philippines: DYFI? - ITime2013-10-21 07:09:58 UTC2013-10-21 15... http://t.co/QtTwcGyB3l",Media,['Advice'],Related and informative
587,295576239366868993,RT @MarceloBranco: Evite a Redenção e proximidades do HPS. Osvaldo bloqueada p chegada de helicopteros. #santamaria,Media,['Advice'],Related and informative
588,296511665627865088,"Tem gente curtindo a page da boate kiss no meu facebook, removo sim ou claro?",Outsiders,['Advice'],Related - but not informative
589,378047710659502080,"RT @elaine: With the #Boulderflood, remember to check and trust your sources before you Retweet. Don't go around spreading false informatio…",Outsiders,['Advice'],Related - but not informative
590,378050260792119297,"Evacuation order for the town of #Jamestown, #CO. Torrential #flooding rain in the Front Range Urban Corridor, N of I-70 #COwx #Boulderflood",Outsiders,['Advice'],Related and informative
591,378054652215824384,"#Breaking: Jamestown, Colorado, is under mandatory evacuation order due to flash flooding - @dailycamera http://t.co/bN3gBLKHQg",Media,['Advice'],Related and informative
592,378057261081714688,"#russelladler #news Jamestown, Colorado, is under mandatory evacuation order due to flash flooding - @dailycamera http://t.co/yyqbHZajQz",Media,['Advice'],Related and informative
593,378059840569880576,HOLY SHIT. Boulder creek water volume for the last year. Be careful. #boulder #boulderflood http://t.co/TfBOR1iUfF http://t.co/2qEYyqHbwk,Outsiders,['Advice'],Related - but not informative
594,378071202931032064,For updates on additional evacuation points throughout Boulder County for #boulderflood visit http://t.co/zbOLD3UJEQ,Media,['Advice'],Related and informative
595,378081462223777793,"S/O to @CUBoulder, @dailycamera, and @bouldercounty for being on their game tonight. Thanks for the updates and alerts! #BoulderFlood",Outsiders,['Advice'],Related - but not informative
596,378130011292979200,RT @ryanparkerdp: STRESS: OEM warns DO NOT leave your home if you do not have to. DO NOT DRIVE in Boulder. Period. #boulderflood,Media,['Advice'],Related and informative
597,378133551272562688,RT @NewsBreaker: More on deadly Colorado flooding reported by @Kelly7News with @7newsNOW.,Media,['Advice'],Related and informative
598,378176358318628864,‘Massive Flooding’ In Colorado’s Boulder County http://t.co/ePL5YuoU9M,Media,['Advice'],Related and informative
599,378198479111073792,bfp Live Interactive Coverage: Flooding in Colorado: Stay on top of the latest videos and social media coverag... http://t.co/jIHIa3LYBi,Media,['Advice'],Related and informative
600,378205533913632769,"Stay informed, stay safe! #COFlood twitter list via @COEmergency: https://t.co/3ht69SK9wO #CCCF #BoulderFlood #waldoflood #COWX",Government,['Advice'],Related and informative
601,378208105021976576,RT @DougInBoulder: ALERT: Wall of water coming down Logan Mill RIGHT NOW! Seek higher ground IMMEDIATELY! #boulderflood #cowx /scanner/1125…,Eyewitness,['Advice'],Related and informative
602,378211133330427904,RT @CUBoulder: SEEK HIGHER GROUND IMMEDIATELY: Wall of water coming down Boulder Canyon. Move away from Boulder Creek! #BoulderFlood,Eyewitness,['Advice'],Related and informative
603,378213377262108672,@cityoflongmont ordering mandatory evacuations in the Southmoor Park neighborhood. #COFlood,Government,['Advice'],Related and informative
604,378213599551832065,RT @CUBoulder: SEEK HIGHER GROUND IMMEDIATELY: Wall of water coming down Boulder Canyon. Move away from Boulder Creek! #BoulderFlood,Government,['Advice'],Related and informative
605,378213784101203968,CU ALERT: Wall of water coming down Boulder Canyon. STAY AWAY FROM BOULDER CREEK. Seek higher ground immediately. #boulderflood,Government,['Advice'],Related and informative
606,378214128038318080,"RT @FHSRoyalBanner: 11:30am: Large surge of water coming down Fourmile Canyon. If you are down stream, seek higher ground. #boulderflood ht…",Outsiders,['Advice'],Related and informative
607,378216451670171648,"Everyone, be careful http://t.co/05OiHA3bLF #boulderflood",Outsiders,['Advice'],Related - but not informative
608,378217953256157185,City of #Boulder Emergency Declaration: http://t.co/EVesFaAPHF #BoulderFlood -@CNNEditorChuck,Government,['Advice'],Related and informative
609,378219136033112064,RT @CherylPreheim: NEW: Sewage has leaked into water in some areas.  Stay away from water per Boulder Sheriff Dept. @9NEWS #coflood,Media,['Advice'],Related and informative
610,378220914443157504,"Evacuation center for Boulderites YMCA of Boulder Valley, 2850 Mapleton Ave, Boulder, CO 80301 #boulderflood",Media,['Advice'],Related and informative
611,378223082869379072,RT @Claudia_Imhoff: #BoulderFlood Large surge of water reported in Fourmile Creek passing Logan Mill @ 10:55 Residents down stream should c…,Media,['Advice'],Related and informative
612,379166331523694593,Looks like the more severe rain projected for CO's Front Range was diverted to southern NE tonight. #COflood http://t.co/YLDw74njJ0,Media,['Advice'],Related and informative
613,379189995803656192,@IFreakSelena Colorado Floods Victims Urged 'Get Out Now': Rescuers will not return for families who refuse to evacuate...  @Ericccxminaj,Outsiders,['Advice'],Related and informative
614,379222237393719296,Colorado Floods 2013: Rescuers Warn Some Against Remaining In Towns Isolated By Flooding,Media,['Advice'],Related and informative
615,379228499505995776,"RT @nycjim: With sewage treatment disabled, no flush rules imposed in Colo. town. http://t.co/2Z562xyocP via @denverpost #coflood",Media,['Advice'],Related and informative
616,379231162876854272,"#Colorado braces for more heavy rain, devastating floods http://t.co/vy2io8d86Y",Media,['Advice'],Related and informative
617,379247101252612096,RT @BrookeWagnerTV: #COflood victims can begin applying for @fema aid @kdvr #GDCO,Media,['Advice'],Related and informative
618,379271235269443586,RT @dailycamera: Flood warning in place as 3/10 inch rain falls in 30 min in parts of county; rain to increase this afternoon #boulderflood,Media,['Advice'],Related and informative
619,379284581548949504,"RT @coloradodaily: RT @BrittanyAnas: To make a claim with FEMA, call 1-800-621-3362 or visit: http://t.co/hIxrheWCG3 #boulderflood",Media,['Advice'],Related and informative
620,379287790166347776,RT @WendyNorris: LPD scanner: Left Hand Creek up 1 foot/hour. Evac underway for residents in Missouri/S. Coffman area. Stay safe. #longmont…,Not applicable,['Advice'],Related and informative
621,379288473863065600,"RT @DenverChannel: #BREAKING: Re-evacuation orders in Longmont - act now!! Greens, Champion Greens and the Valley neighborhood #COflood #CO…",Media,['Advice'],Related and informative
622,379319536878510082,"RT @femaregion8: If it's not safe for you, it's not safe for your pets.  Take them with you. #COpets #COflood",Government,['Advice'],Related and informative
623,379322103763185664,"RT @femaregion8: If it's not safe for you, it's not safe for your pets.  Take them with you. #COpets #COflood",Government,['Advice'],Related and informative
624,379326998541107200,"Flooding by #UCCS has moved traffic cones into middle of traffic on Austin Bluffs by Union, stay safe out there!  #coflood",Government,['Advice'],Related and informative
625,379381461561782273,#COFlood coverage continues on CH20 and live stream: http://t.co/bbpTYjr77F,Media,['Advice'],Related and informative
626,379497023042748416,RT @OccupyDisabled: #CoFlood | NCUA Activates Disaster Policy - help from your credit union http://t.co/rDGZDLEzhV,Business,['Advice'],Related and informative
627,379655311872622593,RT @karencrummy: Just informed by national guard that the Mud up to my knees isn't mud.   Shit.   #coflood,Eyewitness,['Advice'],Related - but not informative
628,379679601070702592,"RT @greeleygov: DISASTER ASSISTANCE: if you've sustained losses or damages due to the #coflood, call 1-800-621-FEMA (3362) http://t.co/MHCF…",Government,['Advice'],Related and informative
629,379694289535524864,"Be prepared for floods, other emergencies. Stay up to date with vaccinations. Recommendations: http://t.co/mN1ILCIo0R #COFlood #cohealth",Government,['Advice'],Related and informative
630,379740020048793600,RT @KyleClark: What unanswered #COflood questions do you have? I'll try my best to get you answers.,Outsiders,['Advice'],Related - but not informative
631,379747762717614080,"RT @DenverChannel: Avoid #COFlood waters, health department urges. If you touch it, wash often w/soap. Sewage possible, no reports of oil/g…",Media,['Advice'],Related and informative
632,379806956946337793,Please read &amp; share @MarkUdall's resources for #COflood victims: http://t.co/PBzMytLfYe,Media,['Advice'],Related and informative
633,379982102693163008,Water level monitor and chart #evergreenflood #coflood #jeffcoflood http://t.co/X38FafSWJ5,Media,['Advice'],Related and informative
634,380033877185552384,RT @CUBoulder: Flood resource table for students &amp; the #cuboulder community 10-4 today &amp; Wed. @CU_UMC in front of @CUBookStore #boulderflood,NGOs,['Advice'],Related and informative
635,380056438334185472,RT @WheatRidgePD: Pls RT this info! People in Colorado have been victimized enough. They don’t need to be scammed too! #coflood http://t.co…,Outsiders,['Advice'],Related and informative
636,380062608159559680,.RT @bouldercounty: See tags/flags at home? LEAVE THEM IN PLACE. They're 4 search &amp; rescue http://t.co/2YNQ9y6Pav #boulderflood #COFlood,Government,['Advice'],Related and informative
637,380067553219194880,Colorado floods: How to talk to kids and stay strong amid disaster http://t.co/WsClQfk53O,Media,['Advice'],Related and informative
638,380099014697304064,RT @COEmergency: .RT @AuroraGov: Good health advice from Aurora's own University of Colorado Hospital! http://t.co/73Ji17FjR5 #COFlood #COP…,Government,['Advice'],Related and informative
639,380179994129207296,Colorado emergency officials fear increased risk of West Nile virus amid flooding http://t.co/8FBFLbw9vA,Outsiders,['Advice'],Related and informative
640,380220527899467776,Breaking News: #Aurora Colorado floods: Rescuers strongly advise residents to evacuate http://t.co/1XOG9sQOLC,Outsiders,['Advice'],Related and informative
641,380284360999456769,"U.S. floods roll toward Nebraska: As Colorado copes with the aftermath of deadly floods, the high waters rolled... http://t.co/ARj2I2Su6H",Media,['Advice'],Related and informative
642,380373376709033984,"RT @CDPHE: #COFlood Boil water advisories still in place for Lyons, Mountain Meadow (Allenspark), and Firestone. #cohealth",Government,['Advice'],Related and informative
643,380412450870267904,RT @CDPHE: #COFlood water can contain sewage. Wash cleanup clothes separate from uncontaminated laundry. http://t.co/fRsXN2jJHQ,NGOs,['Advice'],Related and informative
644,380433833427873792,"Div of Insurance at #COFlood disaster centers -Loveland, Boulder, Longmont, Firestone, Greeley, Commerce City- to answer insurance questions",Business,['Advice'],Related and informative
645,380486325113462784,@BoulderOEM public info hours now 7 a.m to 9 p.m as situation transitions to long term recovery http://t.co/8G6IuzKJww #Boulderflood,Government,['Advice'],Related and informative
646,380492515909976064,RT @BenchmarkCO: RT @ecohandyman: Tips for dealing w/ flooding in your crawlspace/basement if you're reeling from the #boulderflood.  http:…,Outsiders,['Advice'],Related and informative
647,380503471436599296,RT @AllHands: Video update from our #COflood team: http://t.co/gxoMmOMd2y #drivemuch #sunshinemakeslifebetter #volpower,NGOs,['Advice'],Related and informative
648,380671109399461888,"Ugh. :( RT Storm headed to #COFlood zones of Fort Collins, Boulder, Loveland. Wind, hard rain, hail possible http://t.co/3xHT8wlYiq",Media,['Advice'],Related and informative
649,380777229459808256,"RT @TimesCall: #Longmont under state of emergency until Oct. 10. City manager can order evacuations, curfews. #longmontflood  http://t.co…",Government,['Advice'],Related and informative
650,380777984455475200,RT @SenBennetCO Suffered damage from #coflood? Register w/ FEMA for disaster assistance http://t.co/Lti7AeKB8a or call 1-800-621-FEMA Plz RT,Government,['Advice'],Related and informative
651,381102510322499584,RT @TotalTrafficDEN: #Longmont closed on Hwy 287 SB at CO-52 and CO-7 in #Boulder #COtraffic http://t.co/V8oA4oBJqC,Media,['Advice'],Related and informative
652,381133543989972992,Don’t get Pulled Under: Tips for Spotting a Flood-Damaged Car http://t.co/qpiKHCMYt1 #COFlood #Flood #Insurance,Media,['Advice'],Related and informative
653,381282261426909184,Flood Cleanup Guidance from Colo. Dept. of Pub. Health #coflood http://t.co/falV1EDw0a,Government,['Advice'],Related and informative
654,381464747180163073,Colorado Flooding: Nebraska's Platte River Next in Line for Flood Surge http://t.co/D48bgNpHSi #COM #Mexico #NationalWeatherService,Media,['Advice'],Related and informative
655,381798995460247553,RT @femaregion8: Mold is the scourge of flood cleanup. This 8-pg brochure can truly help: http://t.co/VhBHqJBDvq  #COflood,Government,['Advice'],Related and informative
656,381956181205712897,"RT @boulderoem: If you lost important documents in the flood, we have resources to help replace them: http://t.co/nWBFmVJzWC #boulderflood",Government,['Advice'],Related and informative
657,382626758132252672,"Lots of resources to help residents with flood recovery efforts on our website. Visit http://t.co/mBL9iCzo55. #WaldoFlood, #COflood",NGOs,['Advice'],Related and informative
658,382650929905819650,"RT @femaregion8: Transitional sheltering is available for eligible #COflood survivors, but you must first apply thru @FEMA online at http:/…",Media,['Advice'],Related and informative
659,383043311256104961,"Flooded Colorado to get heavy rain: Flooding has stranded thousands, cut towns apart, ripped out roads andCbzuiF8MOSZfDgmG54vx",Media,['Advice'],Related and informative
660,383348857909698561,RT @CoveMovie_OPS: More spills reported in Wattenberg oil patch following #Colorado #flooding: http://t.co/FjVElcuhFY,Media,['Advice'],Related and informative
661,384840239178465280,Nice republicans @denverpost: #CoFlood: Colorado National Guard flood work could be delayed by shutdown http://t.co/vuWqpESDRo  #copolitics”,Media,['Advice'],Related and informative
662,406571465073758208,"RT @macdonke: In #Glasgow tonight? Call family, friends and let them know you're OK. #Clutha #CluthaVaults #crash #helicopter",Outsiders,['Advice'],Related - but not informative
663,406599499805892608,"RT @LonghaughSgt: : #Clutha ;  Please follow @policescotland for accurate news updates on major incident in Glasgow, speculation does not h…",Government,['Advice'],Related and informative
664,406705271772569600,RT @STVJoanne: Police Scotland Casualty Bureau number for people worried that relatives may be involved in the Glasgow helicopter crash  - …,Media,['Advice'],Related and informative
665,406707767366680576,"RT @LonghaughSgt: #Clutha ;  Please follow @policescotland for accurate news updates on major incident in Glasgow, speculation does not hel…",Government,['Advice'],Related - but not informative
666,407823032808648704,"Clegg: everyone must understand how impatient families of dead feel without info, but rescue operations need to be done safely. #Clutha",Outsiders,['Advice'],Related - but not informative
667,396318660887064577,RT @CBCAlerts: Reports of gunfire at the Los Angeles airport. Police say 'major incident' underway. No word on victims. #LAX,Media,['Advice'],Related and informative
668,396320099537137664,RT @GeekNation: Early reports of a shooting at LAX. Terminal being evacuated and all flights postponed.  #LAX,Media,['Advice'],Related and informative
669,396320992936460288,RT @nbcnightlynews: BREAKING: Shooting reported at Los Angeles Int'l Airport Terminal 3; WATCH LIVE coverage via @NBCLA http://t.co/x1nQ14V…,Media,['Advice'],Related and informative
670,396321789858836480,RT @IglooMediaBase: Shots fired at the LAX international airport which is now being evacuated,Media,['Advice'],Related and informative
671,396324285478084608,LA Airport 'Shooting' Prompts Evacuation http://t.co/EBTBxUNWmO,Media,['Advice'],Related and informative
672,396328030986985472,RT @CHPsouthern: ADVISORY: Avoid LAX at this time. Century Blvd. closed prior to airport entrance. Call your airline for info. @LAX_Official,Government,['Advice'],Related and informative
673,396331961058209792,Are you scheduled to fly to LAX today? Shooting at airport may cause major delays. Follow @kpcc for updates.,Media,['Advice'],Related and informative
674,396337338122391552,RT @abc15: JUST IN: @PHXSkyHarbor confirms flights from #Phoenix to #LAX are delayed. Travelers urged to check flight status before heading…,Media,['Advice'],Related and informative
675,396339380765212672,RT @ABC7: #LAX UPDATE: Police asking people to avoid LAX area for the next several hours http://t.co/u5lTveArpy,Media,['Advice'],Related and informative
676,396340043448471552,"RT @ericgarcetti: At LAX in scene w/ Chiefs Gannon, Beck, &amp; Featherstone. Please do not come to airport if you have flight for time being. …",Eyewitness,['Advice'],Related and informative
677,396344049033965568,RT @AP: AP PHOTOS: Passengers evacuate Los Angeles International Airport following a shooting: http://t.co/iaDFjT6N34 http://t.co/kyuMdnc6g…,Media,['Advice'],Related and informative
678,396348000068329472,RT @grantimahara: Something just happened at #LAX. TSA and police running everywhere.,Eyewitness,['Advice'],Related - but not informative
679,396351338738483201,"RT @911LAPD: LA Mayor @ericgarcetti advises situation safe for those in #LAX airport; flights continuing to land, but requests people not t…",Government,['Advice'],Related and informative
680,396352840295514113,RT @callmedollar: Terrible incident at #LAX. It's bad enough airline tickets cost as much as car payments and now you have to worry about b…,Outsiders,['Advice'],Related - but not informative
681,396364462719922176,RT @AmericanAir: We’ve updated our Travel Policy due to the incident at #LAX. Please check here for details: http://t.co/8T5JjPLyex,Business,['Advice'],Related and informative
682,396368938008723456,RT @heatherhoylee: The shooting at LAX is going to make airport security even more of a pain in the ass,Outsiders,['Advice'],Related - but not informative
683,396748350571024384,LA airport reopens after shooting: Los Angeles International Airport reopens fully after Friday's attack which saw a US security agen...,Outsiders,['Advice'],Related and informative
684,353525922034491394,"RT @HuffPostQuebec: Selon LCN, il est possible qu'une nouvelle explosion vienne de se produire à #LacMégantic",Media,['Advice'],Related and informative
685,353692469428355072,#LacMégantic : Les #citoyens qui ont des questions relatives à la qualité de leur #eau potable doivent communiquer avec leur municipalité.,Government,['Advice'],Related - but not informative
686,353902079774957569,RT @rc_estrie: L'intervention psychologique à moyen terme se prépare même si la crise est toujours en cours. #rces #LacMegantic,Outsiders,['Advice'],Related - but not informative
687,354272000614727680,"@ma_pharand Tragédie évitable. En juin, Olivia Chow exigeait des break automatique sur tous les trains http://t.co/bZ9o9ZsYdz #lacmegantic",Media,['Advice'],Related - but not informative
688,354566411420573696,"RT @urgencequebec: #LacMégantic : Point de presse de la sécurité civile à 8 h 30, au coin des rues Laval et Maisonneuve.",Government,['Advice'],Related and informative
689,354670983778549760,RT @sleeCJAD: Residents closest to disaster zone get notices on water precautions&amp;other security measures #LacMegantic #CJAD http://t.co/eE…,Media,['Advice'],Related and informative
690,355336846328344579,Avis de réduction de la consommation d'eau à @VilledeLevis. http://t.co/p9x8PK4Sck #LacMégantic #polqc,Outsiders,['Advice'],Related - but not informative
691,407156004263321600,RT @NBCNewYork: UPDATE: Train service on Amtrak Empire Line suspended between Albany and NYC after Metro-North derailment http://t.co/kngvO…,Media,['Advice'],Related and informative
692,407182969422761984,"RT @idasiegal4ny: For info on family members involved in Metro North crash call, (718) 817-7444",Outsiders,['Advice'],Related - but not informative
693,407195166471372801,RT @michaelroston: Gov. Cuomo/MTA keeps saying call 311 for people missing after train derailment but if you are outside NYC you have to ca…,Media,['Advice'],Related and informative
694,407249948284305409,Newsday: Family center established for NYC train derailment  http://t.co/WFF6UIcu2d #nyc,Media,['Advice'],Related and informative
695,407457096540516352,"TRAIN DERAILMENT TRAVEL UPDATE: MTA recommends using Harlem, New Haven Metro-North lines. Read more: http://t.co/rbklaKow95",Media,['Advice'],Related and informative
696,407461173395595264,RT @nytimes: City Room: New York Today: How Derailment Could Affect Your Commute http://t.co/rp5vzNSg6S,Media,['Advice'],Related and informative
697,407462310085951488,RT @nytimes: City Room: New York Today: How Derailment Could Affect Your Commute http://t.co/rp5vzNSg6S,Media,['Advice'],Related and informative
698,407468203082645504,City Room: New York Today: How Derailment Could Affect Your Commute http://t.co/vwsuI4u3ts,Government,['Advice'],Related and informative
699,407468236616122368,City Room: New York Today: How Derailment Could Affect Your Commute http://t.co/0QnPhV3Abm,Media,['Advice'],Related and informative
700,407476277096902657,City Room: New York Today: How Derailment Could Affect Your Commute: Your options if you take Metro-North’s Hu... http://t.co/GoiC5jrsmI,Media,['Advice'],Related and informative
701,407476289692377088,City Room: New York Today: How Derailment Could Affect Your Commute: Your options if you take Metro-North’s Hu... http://t.co/3W3z9Ibnu8,Media,['Advice'],Related and informative
702,407483088667541504,Speed focus of NY train crash probeas commuters warned of delays: INVESTIGATORS FOCUS  on whether a New York c... http://t.co/9zv5W6JBRQ,Media,['Advice'],Related and informative
703,407493842842025985,@orgasmicgomez City Room: New York Today: How Derailment Could Affect Your Commute: Your options if you take Metro-No...  @onedirslaytion,Outsiders,['Advice'],Related and informative
704,407497911312740352,New York City commuters warned of delays following derailment - Reuters: Wall Street JournalNew York Cit... http://t.co/v10Hx76rnh #News,Media,['Advice'],Related and informative
705,407499421262557184,RT @businessinsider: Here's how the train derailment will affect the morning commute into NYC http://t.co/y1WDaoZCch,Media,['Advice'],Related and informative
706,407517188329717760,New York train crash: Thousands of daily commuters face delays as line is closed – http://t.co/524gIjl7s9 (blog... http://t.co/t47Dp10JSN,Media,['Advice'],Related and informative
707,407627175580680192,New York City commuters warned of delays following derailment http://t.co/eyu5XcCz1w,Media,['Advice'],Related and informative
708,407838241333596160,"City Room: New York Today: After Derailment, Best Options for Commuters: What you need to know for Tuesday: av... http://t.co/phfQqJAirt",Media,['Advice'],Related and informative
709,407840028132274176,"City Room: New York Today: After Derailment, Best Options for Commuters: What you need to know for Tuesday: av... http://t.co/ZMfDDmSbTv",Media,['Advice'],Related and informative
